onset	duration	modality	hand_ori	finger	touch_side	mov_num	target	run_num	block_num	trial_num_per_run	trial_num_per_block
41.8994	2.8023	2	1	2	1	0	1	1	1	1	1
43.7495	2.8023	2	1	2	1	0	1	1	1	2	2
46.375	2.8023	2	1	1	2	0	1	1	1	3	3
49.002	2.8023	2	1	2	1	0	1	1	1	4	4
51.6255	2.8023	2	1	1	2	0	1	1	1	5	5
54.251	2.8023	2	1	1	2	0	1	1	1	6	6
56.8765	2.8023	2	1	1	2	0	1	1	1	7	7
59.5015	2.8023	2	1	2	1	0	1	1	1	8	8
62.127	2.8023	2	1	1	2	0	2	1	1	9	9
64.7524	2.8023	2	1	2	1	0	1	1	1	10	10
68.1694	2.8023	1	1	2	1	9	1	1	1	11	11
70.7944	2.8023	1	1	2	1	7	1	1	1	12	12
73.4199	2.8023	1	1	1	2	10	1	1	1	13	13
76.0454	2.8023	1	1	2	1	9	1	1	1	14	14
78.6704	2.8023	1	1	2	1	19	2	1	1	15	15
81.2959	2.8023	1	1	1	2	12	1	1	1	16	16
83.9463	2.8023	1	1	1	2	12	1	1	1	17	17
86.5718	2.8023	1	1	2	1	7	1	1	1	18	18
89.4468	2.8023	1	1	1	2	11	1	1	1	19	19
92.0723	2.8023	1	1	1	2	12	1	1	1	20	20
93.9058	2.8023	2	1	1	2	0	1	1	1	21	21
96.5313	2.8023	2	1	2	1	0	1	1	1	22	22
99.1563	2.8023	2	1	2	1	0	1	1	1	23	23
101.7817	2.8023	2	1	1	2	0	2	1	1	24	24
104.4072	2.8023	2	1	1	2	0	1	1	1	25	25
107.0322	2.8023	2	1	1	2	0	1	1	1	26	26
109.6577	2.8023	2	1	2	1	0	1	1	1	27	27
112.2832	2.8023	2	1	1	2	0	1	1	1	28	28
114.9082	2.8023	2	1	1	2	0	1	1	1	29	29
117.5337	2.8023	2	1	1	2	0	1	1	1	30	30
120.9507	2.8023	1	1	1	2	10	1	1	1	31	31
123.5762	2.8023	1	1	1	2	12	1	1	1	32	32
126.2012	2.8023	1	1	1	2	10	1	1	1	33	33
128.8267	2.8023	1	1	2	1	9	1	1	1	34	34
131.4521	2.8023	1	1	2	1	9	1	1	1	35	35
134.0771	2.8023	1	1	2	1	8	1	1	1	36	36
136.7026	2.8023	1	1	1	2	11	1	1	1	37	37
139.3281	2.8023	1	1	2	1	19	2	1	1	38	38
142.0781	2.8023	1	1	1	2	11	1	1	1	39	39
144.7036	2.8023	1	1	2	1	9	1	1	1	40	40
152.1631	2.8023	2	2	1	1	0	1	1	2	41	1
154.0132	2.8023	2	2	1	1	0	1	1	2	42	2
156.6382	2.8023	2	2	1	1	0	1	1	2	43	3
159.2637	2.8023	2	2	2	2	0	1	1	2	44	4
161.8892	2.8023	2	2	1	1	0	1	1	2	45	5
164.5142	2.8023	2	2	1	1	0	1	1	2	46	6
167.1396	2.8023	2	2	2	2	0	2	1	2	47	7
169.7651	2.8023	2	2	2	2	0	1	1	2	48	8
172.3901	2.8023	2	2	2	2	0	1	1	2	49	9
175.0156	2.8023	2	2	2	2	0	1	1	2	50	10
178.4326	2.8023	1	2	1	1	4	1	1	2	51	11
181.0581	2.8023	1	2	1	1	4	1	1	2	52	12
183.6831	2.8023	1	2	1	1	4	1	1	2	53	13
186.3086	2.8023	1	2	2	2	15	2	1	2	54	14
188.9341	2.8023	1	2	2	2	2	1	1	2	55	15
191.5591	2.8023	1	2	2	2	3	1	1	2	56	16
194.1846	2.8023	1	2	1	1	6	1	1	2	57	17
196.8101	2.8023	1	2	1	1	18	2	1	2	58	18
199.4351	2.8023	1	2	1	1	6	1	1	2	59	19
202.0605	2.8023	1	2	1	1	4	1	1	2	60	20
204.686	2.8023	1	2	2	2	1	1	1	2	61	21
207.311	2.8023	1	2	2	2	14	2	1	2	62	22
209.1445	2.8023	2	2	2	2	0	1	1	2	63	23
211.77	2.8023	2	2	1	1	0	1	1	2	64	24
214.3955	2.8023	2	2	2	2	0	1	1	2	65	25
217.0205	2.8023	2	2	2	2	0	1	1	2	66	26
219.646	2.8023	2	2	1	1	0	1	1	2	67	27
222.2715	2.8023	2	2	1	1	0	2	1	2	68	28
224.8965	2.8023	2	2	1	1	0	1	1	2	69	29
227.522	2.8023	2	2	2	2	0	1	1	2	70	30
230.1475	2.8023	2	2	2	2	0	1	1	2	71	31
232.7725	2.8023	2	2	2	2	0	1	1	2	72	32
236.1895	2.8023	1	2	1	1	6	1	1	2	73	33
238.8149	2.8023	1	2	1	1	5	1	1	2	74	34
241.4404	2.8023	1	2	1	1	18	2	1	2	75	35
244.0654	2.8023	1	2	1	1	4	1	1	2	76	36
246.6909	2.8023	1	2	2	2	1	1	1	2	77	37
249.3164	2.8023	1	2	1	1	6	1	1	2	78	38
251.9419	2.8023	1	2	1	1	6	1	1	2	79	39
254.5669	2.8023	1	2	2	2	3	1	1	2	80	40
257.1924	2.8023	1	2	2	2	1	1	1	2	81	41
259.8174	2.8023	1	2	2	2	3	1	1	2	82	42
267.4268	2.8023	2	1	2	1	0	1	1	3	83	1
269.2769	2.8023	2	1	2	1	0	1	1	3	84	2
271.9023	2.8023	2	1	1	2	0	1	1	3	85	3
274.5278	2.8023	2	1	1	2	0	1	1	3	86	4
277.1528	2.8023	2	1	1	2	0	1	1	3	87	5
279.7783	2.8023	2	1	2	1	0	1	1	3	88	6
282.4033	2.8023	2	1	1	2	0	1	1	3	89	7
285.0288	2.8023	2	1	2	1	0	1	1	3	90	8
287.6543	2.8023	2	1	1	2	0	2	1	3	91	9
290.2793	2.8023	2	1	2	1	0	1	1	3	92	10
293.6968	2.8023	1	1	1	2	11	1	1	3	93	11
296.3218	2.8023	1	1	2	1	7	1	1	3	94	12
298.9473	2.8023	1	1	1	2	10	1	1	3	95	13
301.5728	2.8023	1	1	1	2	12	1	1	3	96	14
304.1978	2.8023	1	1	1	2	10	1	1	3	97	15
306.8232	2.8023	1	1	2	1	8	1	1	3	98	16
309.4487	2.8023	1	1	2	1	7	1	1	3	99	17
312.0737	2.8023	1	1	2	1	9	1	1	3	100	18
314.6992	2.8023	1	1	1	2	12	1	1	3	101	19
316.5327	2.8023	2	1	1	2	0	1	1	3	102	20
319.1582	2.8023	2	1	2	1	0	1	1	3	103	21
321.7832	2.8023	2	1	2	1	0	1	1	3	104	22
324.4087	2.8023	2	1	2	1	0	1	1	3	105	23
327.0337	2.8023	2	1	1	2	0	1	1	3	106	24
329.6592	2.8023	2	1	1	2	0	1	1	3	107	25
332.2847	2.8023	2	1	1	2	0	2	1	3	108	26
334.9097	2.8023	2	1	2	1	0	1	1	3	109	27
