onset	duration	modality	hand_ori	finger	touch_side	mov_num	target	run_num	block_num	trial_num_per_run	trial_num_per_block
71.106	2.8023	1	2	1	1	6	1	1	1	1	1
73.7314	2.8023	1	2	2	2	3	1	1	1	2	2
76.3569	2.8023	1	2	1	1	4	1	1	1	3	3
78.9819	2.8023	1	2	1	1	4	1	1	1	4	4
81.6074	2.8023	1	2	2	2	1	1	1	1	5	5
84.2324	2.8023	1	2	1	1	18	2	1	1	6	6
86.8579	2.8023	1	2	1	1	6	1	1	1	7	7
89.4829	2.8023	1	2	1	1	5	1	1	1	8	8
92.1084	2.8023	1	2	1	1	5	1	1	1	9	9
94.7339	2.8023	1	2	2	2	2	1	1	1	10	10
97.3594	2.8023	1	2	2	2	13	2	1	1	11	11
99.1929	2.8023	2	2	2	2	0	1	1	1	12	12
101.8179	2.8023	2	2	2	2	0	1	1	1	13	13
104.4434	2.8023	2	2	2	2	0	1	1	1	14	14
107.0688	2.8023	2	2	1	1	0	1	1	1	15	15
109.6943	2.8023	2	2	2	2	0	1	1	1	16	16
112.3193	2.8023	2	2	2	2	0	1	1	1	17	17
114.9697	2.8023	2	2	2	2	0	1	1	1	18	18
117.6284	2.8023	2	2	1	1	0	1	1	1	19	19
120.2534	2.8023	2	2	1	1	0	1	1	1	20	20
122.8789	2.8023	2	2	2	2	0	2	1	1	21	21
126.2959	2.8023	1	2	1	1	4	1	1	1	22	22
128.9214	2.8023	1	2	1	1	4	1	1	1	23	23
131.5464	2.8023	1	2	1	1	4	1	1	1	24	24
134.1719	2.8023	1	2	2	2	1	1	1	1	25	25
136.7974	2.8023	1	2	2	2	1	1	1	1	26	26
139.4224	2.8023	1	2	2	2	15	2	1	1	27	27
142.0479	2.8023	1	2	1	1	6	1	1	1	28	28
144.6733	2.8023	1	2	2	2	3	1	1	1	29	29
147.2983	2.8023	1	2	2	2	3	1	1	1	30	30
149.9238	2.8023	1	2	2	2	3	1	1	1	31	31
151.7573	2.8023	2	2	1	1	0	1	1	1	32	32
154.3828	2.8023	2	2	2	2	0	1	1	1	33	33
157.0078	2.8023	2	2	1	1	0	1	1	1	34	34
159.6333	2.8023	2	2	1	1	0	1	1	1	35	35
162.2588	2.8023	2	2	2	2	0	1	1	1	36	36
164.8838	2.8023	2	2	2	2	0	2	1	1	37	37
167.5093	2.8023	2	2	2	2	0	1	1	1	38	38
170.1348	2.8023	2	2	1	1	0	1	1	1	39	39
172.7598	2.8023	2	2	1	1	0	1	1	1	40	40
175.3853	2.8023	2	2	2	2	0	1	1	1	41	41
193.8125	2.8023	1	1	1	2	12	1	1	2	42	1
196.4546	2.8023	1	1	2	1	8	1	1	2	43	2
199.0796	2.8023	1	1	2	1	8	1	1	2	44	3
