onset	duration	modality	hand_ori	finger	touch_side	mov_num	target	run_num	block_num	trial_num_per_run	trial_num_per_block
39.9897	2.8023	1	2	1	1	4	1	1	1	1	1
42.6152	2.8023	1	2	1	1	5	1	1	1	2	2
45.2397	2.8023	1	2	1	1	5	1	1	1	3	3
47.8652	2.8023	1	2	2	2	1	1	1	1	4	4
50.4902	2.8023	1	2	1	1	4	1	1	1	5	5
53.1157	2.8023	1	2	1	1	18	2	1	1	6	6
55.7407	2.8023	1	2	1	1	4	1	1	1	7	7
58.3662	2.8023	1	2	2	2	3	1	1	1	8	8
60.9917	2.8023	1	2	2	2	3	1	1	1	9	9
63.6167	2.8023	1	2	1	1	6	1	1	1	10	10
65.4507	2.8023	2	2	1	1	0	1	1	1	11	11
68.0757	2.8023	2	2	2	2	0	1	1	1	12	12
70.7012	2.8023	2	2	2	2	0	1	1	1	13	13
73.3262	2.8023	2	2	1	1	0	1	1	1	14	14
75.9517	2.8023	2	2	2	2	0	2	1	1	15	15
78.5771	2.8023	2	2	1	1	0	1	1	1	16	16
81.2021	2.8023	2	2	2	2	0	1	1	1	17	17
83.8276	2.8023	2	2	1	1	0	1	1	1	18	18
86.4531	2.8023	2	2	1	1	0	1	1	1	19	19
89.0781	2.8023	2	2	1	1	0	1	1	1	20	20
92.4956	2.8023	1	2	2	2	2	1	1	1	21	21
95.4126	2.8023	1	2	1	1	5	1	1	1	22	22
98.0376	2.8023	1	2	1	1	6	1	1	1	23	23
100.6631	2.8023	1	2	2	2	1	1	1	1	24	24
103.2886	2.8023	1	2	1	1	16	2	1	1	25	25
106.0635	2.8023	1	2	2	2	2	1	1	1	26	26
108.689	2.8023	1	2	1	1	6	1	1	1	27	27
111.3145	2.8023	1	2	2	2	1	1	1	1	28	28
113.9399	2.8023	1	2	2	2	2	1	1	1	29	29
116.5649	2.8023	1	2	2	2	3	1	1	1	30	30
118.3984	2.8023	2	2	2	2	0	1	1	1	31	31
121.0239	2.8023	2	2	2	2	0	1	1	1	32	32
123.6494	2.8023	2	2	2	2	0	1	1	1	33	33
126.2744	2.8023	2	2	1	1	0	1	1	1	34	34
128.8999	2.8023	2	2	2	2	0	1	1	1	35	35
131.5249	2.8023	2	2	1	1	0	1	1	1	36	36
134.1504	2.8023	2	2	2	2	0	1	1	1	37	37
136.7759	2.8023	2	2	2	2	0	1	1	1	38	38
139.4009	2.8023	2	2	2	2	0	1	1	1	39	39
154.0205	2.8023	1	1	2	1	9	1	1	2	40	1
156.645	2.8023	1	1	2	1	8	1	1	2	41	2
159.27	2.8023	1	1	2	1	7	1	1	2	42	3
161.8955	2.8023	1	1	1	2	10	1	1	2	43	4
164.521	2.8023	1	1	2	1	8	1	1	2	44	5
167.146	2.8023	1	1	1	2	10	1	1	2	45	6
169.7715	2.8023	1	1	2	1	7	1	1	2	46	7
172.3965	2.8023	1	1	2	1	9	1	1	2	47	8
175.022	2.8023	1	1	2	1	21	2	1	2	48	9
177.6475	2.8023	1	1	2	1	9	1	1	2	49	10
179.481	2.8023	2	1	1	2	0	1	1	2	50	11
182.106	2.8023	2	1	2	1	0	1	1	2	51	12
184.7314	2.8023	2	1	1	2	0	1	1	2	52	13
187.3569	2.8023	2	1	2	1	0	2	1	2	53	14
189.9819	2.8023	2	1	1	2	0	1	1	2	54	15
192.6074	2.8023	2	1	2	1	0	1	1	2	55	16
195.2329	2.8023	2	1	1	2	0	1	1	2	56	17
197.8579	2.8023	2	1	1	2	0	1	1	2	57	18
200.4834	2.8023	2	1	2	1	0	2	1	2	58	19
203.1089	2.8023	2	1	1	2	0	1	1	2	59	20
205.7339	2.8023	2	1	2	1	0	1	1	2	60	21
209.1514	2.8023	1	1	1	2	11	1	1	2	61	22
211.7764	2.8023	1	1	1	2	23	2	1	2	62	23
214.4019	2.8023	1	1	2	1	8	1	1	2	63	24
217.0269	2.8023	1	1	2	1	7	1	1	2	64	25
219.6523	2.8023	1	1	2	1	7	1	1	2	65	26
222.2778	2.8023	1	1	1	2	10	1	1	2	66	27
224.9033	2.8023	1	1	2	1	9	1	1	2	67	28
227.5283	2.8023	1	1	1	2	10	1	1	2	68	29
230.1538	2.8023	1	1	1	2	11	1	1	2	69	30
232.7793	2.8023	1	1	2	1	19	2	1	2	70	31
235.4043	2.8023	1	1	2	1	9	1	1	2	71	32
237.2378	2.8023	2	1	2	1	0	1	1	2	72	33
239.8633	2.8023	2	1	2	1	0	1	1	2	73	34
242.4883	2.8023	2	1	1	2	0	1	1	2	74	35
245.1138	2.8023	2	1	2	1	0	1	1	2	75	36
247.7393	2.8023	2	1	2	1	0	1	1	2	76	37
250.3643	2.8023	2	1	2	1	0	1	1	2	77	38
252.9897	2.8023	2	1	1	2	0	1	1	2	78	39
255.6152	2.8023	2	1	1	2	0	1	1	2	79	40
258.2402	2.8023	2	1	1	2	0	1	1	2	80	41
269.2168	2.8023	1	2	2	2	1	1	1	3	81	1
271.8423	2.8023	1	2	1	1	4	1	1	3	82	2
274.4673	2.8023	1	2	2	2	2	1	1	3	83	3
277.0928	2.8023	1	2	2	2	1	1	1	3	84	4
279.7178	2.8023	1	2	2	2	2	1	1	3	85	5
282.3433	2.8023	1	2	1	1	6	1	1	3	86	6
284.9688	2.8023	1	2	1	1	18	2	1	3	87	7
287.5938	2.8023	1	2	2	2	3	1	1	3	88	8
290.2192	2.8023	1	2	1	1	5	1	1	3	89	9
292.8447	2.8023	1	2	2	2	3	1	1	3	90	10
295.4697	2.8023	1	2	2	2	13	2	1	3	91	11
297.3032	2.8023	2	2	2	2	0	1	1	3	92	12
299.9287	2.8023	2	2	1	1	0	1	1	3	93	13
302.5542	2.8023	2	2	1	1	0	1	1	3	94	14
305.1792	2.8023	2	2	1	1	0	1	1	3	95	15
307.8047	2.8023	2	2	2	2	0	1	1	3	96	16
310.4302	2.8023	2	2	1	1	0	1	1	3	97	17
