onset	duration	modality	hand_ori	finger	touch_side	mov_num	target	run_num	block_num	trial_num_per_run	trial_num_per_block
58.1006	2.8023	1	2	2	2	3	1	1	1	1	1
60.7261	2.8023	1	2	1	1	6	1	1	1	2	2
63.3511	2.8023	1	2	2	2	3	1	1	1	3	3
65.9766	2.8023	1	2	1	1	6	1	1	1	4	4
68.6016	2.8023	1	2	1	1	18	2	1	1	5	5
71.2271	2.8023	1	2	2	2	1	1	1	1	6	6
73.8525	2.8023	1	2	2	2	3	1	1	1	7	7
76.4775	2.8023	1	2	2	2	1	1	1	1	8	8
79.103	2.8023	1	2	1	1	4	1	1	1	9	9
81.7285	2.8023	1	2	1	1	6	1	1	1	10	10
83.562	2.8023	2	2	2	2	0	1	1	1	11	11
86.187	2.8023	2	2	1	1	0	1	1	1	12	12
88.8125	2.8023	2	2	2	2	0	2	1	1	13	13
91.4375	2.8023	2	2	2	2	0	1	1	1	14	14
94.063	2.8023	2	2	2	2	0	1	1	1	15	15
96.6885	2.8023	2	2	1	1	0	1	1	1	16	16
99.314	2.8023	2	2	1	1	0	1	1	1	17	17
101.939	2.8023	2	2	1	1	0	1	1	1	18	18
104.5645	2.8023	2	2	2	2	0	1	1	1	19	19
107.1895	2.8023	2	2	1	1	0	1	1	1	20	20
110.6069	2.8023	1	2	2	2	1	1	1	1	21	21
113.2319	2.8023	1	2	2	2	1	1	1	1	22	22
115.8574	2.8023	1	2	2	2	2	1	1	1	23	23
119.2661	2.8023	1	2	1	1	5	1	1	1	24	24
121.8916	2.8023	1	2	1	1	4	1	1	1	25	25
124.5166	2.8023	1	2	1	1	4	1	1	1	26	26
127.1421	2.8023	1	2	2	2	2	1	1	1	27	27
129.7676	2.8023	1	2	2	2	3	1	1	1	28	28
132.3926	2.8023	1	2	2	2	2	1	1	1	29	29
134.2261	2.8023	2	2	1	1	0	1	1	1	30	30
136.8516	2.8023	2	2	1	1	0	1	1	1	31	31
139.4771	2.8023	2	2	2	2	0	2	1	1	32	32
142.1021	2.8023	2	2	2	2	0	1	1	1	33	33
144.7275	2.8023	2	2	1	1	0	1	1	1	34	34
147.353	2.8023	2	2	1	1	0	1	1	1	35	35
149.978	2.8023	2	2	1	1	0	1	1	1	36	36
152.6035	2.8023	2	2	2	2	0	1	1	1	37	37
155.229	2.8023	2	2	2	2	0	1	1	1	38	38
157.854	2.8023	2	2	2	2	0	1	1	1	39	39
170.3306	2.8023	1	1	2	1	8	1	1	2	40	1
172.9561	2.8023	1	1	1	2	12	1	1	2	41	2
175.5815	2.8023	1	1	1	2	12	1	1	2	42	3
178.2065	2.8023	1	1	2	1	7	1	1	2	43	4
180.832	2.8023	1	1	2	1	8	1	1	2	44	5
183.457	2.8023	1	1	1	2	24	2	1	2	45	6
186.0825	2.8023	1	1	2	1	9	1	1	2	46	7
188.708	2.8023	1	1	1	2	10	1	1	2	47	8
191.333	2.8023	1	1	1	2	12	1	1	2	48	9
193.9585	2.8023	1	1	1	2	12	1	1	2	49	10
195.792	2.8023	2	1	2	1	0	1	1	2	50	11
198.4175	2.8023	2	1	2	1	0	1	1	2	51	12
201.0425	2.8023	2	1	2	1	0	1	1	2	52	13
203.668	2.8023	2	1	1	2	0	1	1	2	53	14
206.2935	2.8023	2	1	1	2	0	1	1	2	54	15
208.9185	2.8023	2	1	1	2	0	1	1	2	55	16
211.5439	2.8023	2	1	2	1	0	1	1	2	56	17
214.1694	2.8023	2	1	2	1	0	1	1	2	57	18
216.7944	2.8023	2	1	2	1	0	2	1	2	58	19
219.4199	2.8023	2	1	2	1	0	1	1	2	59	20
222.8369	2.8023	1	1	1	2	11	1	1	2	60	21
225.4624	2.8023	1	1	1	2	10	1	1	2	61	22
228.0879	2.8023	1	1	1	2	11	1	1	2	62	23
230.7129	2.8023	1	1	2	1	9	1	1	2	63	24
233.3384	2.8023	1	1	2	1	8	1	1	2	64	25
235.9634	2.8023	1	1	1	2	11	1	1	2	65	26
238.5889	2.8023	1	1	2	1	9	1	1	2	66	27
241.2144	2.8023	1	1	1	2	12	1	1	2	67	28
243.8398	2.8023	1	1	1	2	24	2	1	2	68	29
246.4648	2.8023	1	1	2	1	7	1	1	2	69	30
248.2983	2.8023	2	1	2	1	0	1	1	2	70	31
250.9238	2.8023	2	1	1	2	0	1	1	2	71	32
253.5488	2.8023	2	1	2	1	0	1	1	2	72	33
