onset	duration	modality	hand_ori	finger	touch_side	mov_num	target	run_num	block_num	trial_num_per_run	trial_num_per_block
43.71	2.8023	1	2	1	1	6	1	1	1	1	1
46.3354	2.8023	1	2	2	2	3	1	1	1	2	2
48.9604	2.8023	1	2	1	1	5	1	1	1	3	3
51.5859	2.8023	1	2	1	1	4	1	1	1	4	4
54.2114	2.8023	1	2	1	1	6	1	1	1	5	5
56.8364	2.8023	1	2	2	2	14	2	1	1	6	6
59.4619	2.8023	1	2	2	2	1	1	1	1	7	7
62.0874	2.8023	1	2	2	2	3	1	1	1	8	8
64.7124	2.8023	1	2	1	1	4	1	1	1	9	9
67.3379	2.8023	1	2	1	1	6	1	1	1	10	10
69.1714	2.8023	2	2	1	1	0	1	1	1	11	11
71.7969	2.8023	2	2	1	1	0	2	1	1	12	12
74.4219	2.8023	2	2	1	1	0	1	1	1	13	13
77.0474	2.8023	2	2	1	1	0	1	1	1	14	14
79.6729	2.8023	2	2	2	2	0	1	1	1	15	15
82.2979	2.8023	2	2	1	1	0	1	1	1	16	16
84.9233	2.8023	2	2	1	1	0	1	1	1	17	17
87.5483	2.8023	2	2	2	2	0	1	1	1	18	18
90.1738	2.8023	2	2	2	2	0	1	1	1	19	19
92.7993	2.8023	2	2	1	1	0	1	1	1	20	20
96.2163	2.8023	1	2	2	2	1	1	1	1	21	21
99.0586	2.8023	1	2	2	2	1	1	1	1	22	22
101.6836	2.8023	1	2	1	1	17	2	1	1	23	23
104.3091	2.8023	1	2	2	2	1	1	1	1	24	24
106.9341	2.8023	1	2	1	1	5	1	1	1	25	25
109.5596	2.8023	1	2	1	1	5	1	1	1	26	26
112.1851	2.8023	1	2	1	1	17	2	1	1	27	27
114.8101	2.8023	1	2	2	2	2	1	1	1	28	28
117.4355	2.8023	1	2	2	2	1	1	1	1	29	29
120.061	2.8023	1	2	2	2	3	1	1	1	30	30
122.686	2.8023	1	2	2	2	13	2	1	1	31	31
125.3115	2.8023	1	2	1	1	5	1	1	1	32	32
127.145	2.8023	2	2	2	2	0	1	1	1	33	33
129.7705	2.8023	2	2	2	2	0	1	1	1	34	34
132.3955	2.8023	2	2	2	2	0	2	1	1	35	35
135.021	2.8023	2	2	2	2	0	1	1	1	36	36
137.6465	2.8023	2	2	1	1	0	1	1	1	37	37
140.2715	2.8023	2	2	2	2	0	1	1	1	38	38
142.897	2.8023	2	2	1	1	0	2	1	1	39	39
145.5225	2.8023	2	2	2	2	0	1	1	1	40	40
148.1475	2.8023	2	2	1	1	0	1	1	1	41	41
150.7729	2.8023	2	2	2	2	0	1	1	1	42	42
153.3984	2.8023	2	2	2	2	0	1	1	1	43	43
164.6328	2.8023	1	1	2	1	9	1	1	2	44	1
167.4165	2.8023	1	1	1	2	10	1	1	2	45	2
170.1421	2.8023	1	1	2	1	8	1	1	2	46	3
172.7676	2.8023	1	1	2	1	7	1	1	2	47	4
175.3926	2.8023	1	1	2	1	9	1	1	2	48	5
178.0181	2.8023	1	1	1	2	12	1	1	2	49	6
180.6431	2.8023	1	1	1	2	24	2	1	2	50	7
183.2686	2.8023	1	1	2	1	9	1	1	2	51	8
185.894	2.8023	1	1	2	1	7	1	1	2	52	9
188.519	2.8023	1	1	2	1	9	1	1	2	53	10
191.145	2.8023	1	1	2	1	19	2	1	2	54	11
