onset	duration	modality	hand_ori	finger	touch_side	mov_num	target	run_num	block_num	trial_num_per_run	trial_num_per_block
54.6855	2.8023	2	1	1	2	0	1	1	1	1	1
56.5356	2.8023	2	1	2	1	0	1	1	1	2	2
59.1611	2.8023	2	1	2	1	0	1	1	1	3	3
61.7861	2.8023	2	1	2	1	0	1	1	1	4	4
64.4121	2.8023	2	1	1	2	0	1	1	1	5	5
67.0376	2.8023	2	1	2	1	0	1	1	1	6	6
69.6621	2.8023	2	1	2	1	0	1	1	1	7	7
72.2876	2.8023	2	1	2	1	0	2	1	1	8	8
74.9126	2.8023	2	1	1	2	0	1	1	1	9	9
77.5381	2.8023	2	1	1	2	0	1	1	1	10	10
80.9551	2.8023	1	1	2	1	9	1	1	1	11	11
83.5806	2.8023	1	1	1	2	11	1	1	1	12	12
86.2061	2.8023	1	1	1	2	10	1	1	1	13	13
88.8311	2.8023	1	1	2	1	9	1	1	1	14	14
91.457	2.8023	1	1	2	1	7	1	1	1	15	15
94.082	2.8023	1	1	2	1	8	1	1	1	16	16
96.707	2.8023	1	1	1	2	10	1	1	1	17	17
99.3325	2.8023	1	1	1	2	23	2	1	1	18	18
101.9575	2.8023	1	1	1	2	11	1	1	1	19	19
104.583	2.8023	1	1	1	2	11	1	1	1	20	20
106.4165	2.8023	2	1	1	2	0	1	1	1	21	21
109.042	2.8023	2	1	2	1	0	2	1	1	22	22
111.667	2.8023	2	1	1	2	0	1	1	1	23	23
114.2925	2.8023	2	1	1	2	0	1	1	1	24	24
116.918	2.8023	2	1	2	1	0	1	1	1	25	25
119.543	2.8023	2	1	1	2	0	2	1	1	26	26
122.1685	2.8023	2	1	1	2	0	1	1	1	27	27
124.7939	2.8023	2	1	1	2	0	1	1	1	28	28
127.4189	2.8023	2	1	1	2	0	1	1	1	29	29
130.0444	2.8023	2	1	2	1	0	1	1	1	30	30
132.6694	2.8023	2	1	1	2	0	2	1	1	31	31
135.2949	2.8023	2	1	2	1	0	1	1	1	32	32
138.7124	2.8023	1	1	1	2	12	1	1	1	33	33
141.729	2.8023	1	1	1	2	12	1	1	1	34	34
144.3545	2.8023	1	1	2	1	9	1	1	1	35	35
146.98	2.8023	1	1	2	1	19	2	1	1	36	36
149.605	2.8023	1	1	1	2	10	1	1	1	37	37
152.2305	2.8023	1	1	2	1	8	1	1	1	38	38
154.856	2.8023	1	1	1	2	11	1	1	1	39	39
157.481	2.8023	1	1	1	2	10	1	1	1	40	40
160.1064	2.8023	1	1	1	2	23	2	1	1	41	41
162.7319	2.8023	1	1	1	2	10	1	1	1	42	42
165.3569	2.8023	1	1	2	1	8	1	1	1	43	43
185.7847	2.8023	2	2	1	1	0	1	1	2	44	1
187.6348	2.8023	2	2	1	1	0	1	1	2	45	2
190.2603	2.8023	2	2	2	2	0	1	1	2	46	3
192.8853	2.8023	2	2	2	2	0	2	1	2	47	4
195.5107	2.8023	2	2	2	2	0	1	1	2	48	5
198.1362	2.8023	2	2	1	1	0	1	1	2	49	6
200.7612	2.8023	2	2	1	1	0	1	1	2	50	7
203.3867	2.8023	2	2	2	2	0	1	1	2	51	8
206.0117	2.8023	2	2	1	1	0	1	1	2	52	9
208.6372	2.8023	2	2	1	1	0	1	1	2	53	10
212.0542	2.8023	1	2	2	2	2	1	1	2	54	11
214.6797	2.8023	1	2	2	2	2	1	1	2	55	12
217.3052	2.8023	1	2	1	1	18	2	1	2	56	13
219.9302	2.8023	1	2	1	1	6	1	1	2	57	14
222.5557	2.8023	1	2	1	1	5	1	1	2	58	15
225.1812	2.8023	1	2	2	2	1	1	1	2	59	16
227.8062	2.8023	1	2	2	2	15	2	1	2	60	17
230.4316	2.8023	1	2	1	1	4	1	1	2	61	18
233.0571	2.8023	1	2	1	1	6	1	1	2	62	19
235.6821	2.8023	1	2	2	2	2	1	1	2	63	20
238.3076	2.8023	1	2	2	2	1	1	1	2	64	21
240.9331	2.8023	1	2	1	1	18	2	1	2	65	22
242.7661	2.8023	2	2	2	2	0	1	1	2	66	23
245.3916	2.8023	2	2	2	2	0	1	1	2	67	24
248.0171	2.8023	2	2	1	1	0	1	1	2	68	25
250.6421	2.8023	2	2	1	1	0	1	1	2	69	26
253.2676	2.8023	2	2	1	1	0	1	1	2	70	27
255.8931	2.8023	2	2	2	2	0	1	1	2	71	28
258.5186	2.8023	2	2	2	2	0	1	1	2	72	29
261.1436	2.8023	2	2	1	1	0	1	1	2	73	30
263.769	2.8023	2	2	1	1	0	2	1	2	74	31
266.394	2.8023	2	2	2	2	0	1	1	2	75	32
269.8115	2.8023	1	2	1	1	4	1	1	2	76	33
272.4365	2.8023	1	2	1	1	6	1	1	2	77	34
275.062	2.8023	1	2	1	1	6	1	1	2	78	35
277.6875	2.8023	1	2	2	2	13	2	1	2	79	36
280.3125	2.8023	1	2	2	2	1	1	1	2	80	37
282.938	2.8023	1	2	2	2	1	1	1	2	81	38
285.5635	2.8023	1	2	2	2	2	1	1	2	82	39
288.1885	2.8023	1	2	2	2	14	2	1	2	83	40
290.814	2.8023	1	2	1	1	5	1	1	2	84	41
293.4395	2.8023	1	2	2	2	3	1	1	2	85	42
296.0645	2.8023	1	2	1	1	4	1	1	2	86	43
