onset	duration	modality	hand_ori	finger	touch_side	mov_num	target	run_num	block_num	trial_num_per_run	trial_num_per_block
42.1943	2.8023	1	2	2	2	2	1	1	1	1	1
44.8198	2.8023	1	2	2	2	3	1	1	1	2	2
47.4443	2.8023	1	2	1	1	4	1	1	1	3	3
50.0698	2.8023	1	2	1	1	6	1	1	1	4	4
52.6953	2.8023	1	2	2	2	13	2	1	1	5	5
55.3203	2.8023	1	2	2	2	1	1	1	1	6	6
57.9458	2.8023	1	2	1	1	6	1	1	1	7	7
60.5713	2.8023	1	2	2	2	3	1	1	1	8	8
63.1963	2.8023	1	2	2	2	3	1	1	1	9	9
65.8218	2.8023	1	2	1	1	4	1	1	1	10	10
67.6553	2.8023	2	2	1	1	0	1	1	1	11	11
70.2803	2.8023	2	2	1	1	0	1	1	1	12	12
72.9058	2.8023	2	2	2	2	0	2	1	1	13	13
75.5313	2.8023	2	2	2	2	0	1	1	1	14	14
78.1563	2.8023	2	2	1	1	0	1	1	1	15	15
80.7817	2.8023	2	2	1	1	0	1	1	1	16	16
83.4072	2.8023	2	2	1	1	0	1	1	1	17	17
86.0322	2.8023	2	2	2	2	0	2	1	1	18	18
88.6577	2.8023	2	2	2	2	0	1	1	1	19	19
91.2832	2.8023	2	2	2	2	0	1	1	1	20	20
93.9082	2.8023	2	2	2	2	0	1	1	1	21	21
97.3257	2.8023	1	2	1	1	5	1	1	1	22	22
99.9507	2.8023	1	2	1	1	4	1	1	1	23	23
102.5762	2.8023	1	2	1	1	6	1	1	1	24	24
105.2017	2.8023	1	2	2	2	2	1	1	1	25	25
107.8267	2.8023	1	2	2	2	13	2	1	1	26	26
110.4521	2.8023	1	2	2	2	3	1	1	1	27	27
113.0771	2.8023	1	2	2	2	2	1	1	1	28	28
115.7026	2.8023	1	2	1	1	4	1	1	1	29	29
118.3281	2.8023	1	2	1	1	6	1	1	1	30	30
120.9531	2.8023	1	2	2	2	1	1	1	1	31	31
123.5786	2.8023	1	2	1	1	16	2	1	1	32	32
125.4121	2.8023	2	2	2	2	0	1	1	1	33	33
128.0376	2.8023	2	2	1	1	0	1	1	1	34	34
130.6626	2.8023	2	2	2	2	0	1	1	1	35	35
133.2881	2.8023	2	2	1	1	0	1	1	1	36	36
135.9136	2.8023	2	2	1	1	0	1	1	1	37	37
138.5386	2.8023	2	2	2	2	0	1	1	1	38	38
141.1641	2.8023	2	2	2	2	0	1	1	1	39	39
143.7896	2.8023	2	2	2	2	0	1	1	1	40	40
146.4146	2.8023	2	2	1	1	0	1	1	1	41	41
158.8008	2.8023	1	1	1	2	11	1	1	2	42	1
161.4248	2.8023	1	1	1	2	12	1	1	2	43	2
164.0503	2.8023	1	1	2	1	8	1	1	2	44	3
166.6753	2.8023	1	1	2	1	7	1	1	2	45	4
169.3008	2.8023	1	1	1	2	11	1	1	2	46	5
171.9263	2.8023	1	1	1	2	22	2	1	2	47	6
174.5513	2.8023	1	1	1	2	12	1	1	2	48	7
177.1768	2.8023	1	1	2	1	9	1	1	2	49	8
179.8022	2.8023	1	1	2	1	8	1	1	2	50	9
182.4272	2.8023	1	1	1	2	11	1	1	2	51	10
184.2612	2.8023	2	1	2	1	0	1	1	2	52	11
186.8862	2.8023	2	1	2	1	0	1	1	2	53	12
189.5117	2.8023	2	1	1	2	0	1	1	2	54	13
192.1367	2.8023	2	1	2	1	0	1	1	2	55	14
194.7622	2.8023	2	1	2	1	0	1	1	2	56	15
197.3877	2.8023	2	1	1	2	0	1	1	2	57	16
200.0127	2.8023	2	1	2	1	0	1	1	2	58	17
202.6382	2.8023	2	1	2	1	0	1	1	2	59	18
205.2637	2.8023	2	1	1	2	0	2	1	2	60	19
207.8887	2.8023	2	1	2	1	0	1	1	2	61	20
211.3062	2.8023	1	1	2	1	9	1	1	2	62	21
213.9312	2.8023	1	1	1	2	12	1	1	2	63	22
216.5566	2.8023	1	1	1	2	11	1	1	2	64	23
219.1816	2.8023	1	1	2	1	9	1	1	2	65	24
221.8071	2.8023	1	1	1	2	22	2	1	2	66	25
224.4326	2.8023	1	1	2	1	9	1	1	2	67	26
227.0576	2.8023	1	1	1	2	11	1	1	2	68	27
229.6831	2.8023	1	1	2	1	7	1	1	2	69	28
232.3086	2.8023	1	1	2	1	8	1	1	2	70	29
234.9336	2.8023	1	1	2	1	8	1	1	2	71	30
236.7671	2.8023	2	1	2	1	0	1	1	2	72	31
239.3926	2.8023	2	1	1	2	0	1	1	2	73	32
242.0181	2.8023	2	1	1	2	0	1	1	2	74	33
244.6431	2.8023	2	1	2	1	0	1	1	2	75	34
247.2686	2.8023	2	1	2	1	0	1	1	2	76	35
249.894	2.8023	2	1	1	2	0	1	1	2	77	36
252.519	2.8023	2	1	2	1	0	2	1	2	78	37
255.1445	2.8023	2	1	2	1	0	1	1	2	79	38
257.77	2.8023	2	1	2	1	0	1	1	2	80	39
260.395	2.8023	2	1	2	1	0	1	1	2	81	40
276.4473	2.8023	1	2	1	1	6	1	1	3	82	1
279.0723	2.8023	1	2	2	2	3	1	1	3	83	2
281.6978	2.8023	1	2	1	1	4	1	1	3	84	3
284.3232	2.8023	1	2	2	2	1	1	1	3	85	4
286.9482	2.8023	1	2	2	2	2	1	1	3	86	5
289.5737	2.8023	1	2	1	1	18	2	1	3	87	6
292.1992	2.8023	1	2	2	2	1	1	1	3	88	7
294.8247	2.8023	1	2	1	1	5	1	1	3	89	8
297.4497	2.8023	1	2	1	1	5	1	1	3	90	9
300.0752	2.8023	1	2	2	2	3	1	1	3	91	10
301.9082	2.8023	2	2	1	1	0	1	1	3	92	11
304.5337	2.8023	2	2	1	1	0	2	1	3	93	12
307.1592	2.8023	2	2	1	1	0	1	1	3	94	13
309.7842	2.8023	2	2	2	2	0	1	1	3	95	14
312.4097	2.8023	2	2	2	2	0	1	1	3	96	15
315.0352	2.8023	2	2	1	1	0	1	1	3	97	16
317.6602	2.8023	2	2	2	2	0	2	1	3	98	17
320.2856	2.8023	2	2	2	2	0	1	1	3	99	18
322.9111	2.8023	2	2	2	2	0	1	1	3	100	19
325.5361	2.8023	2	2	1	1	0	1	1	3	101	20
328.1616	2.8023	2	2	1	1	0	1	1	3	102	21
331.5786	2.8023	1	2	2	2	2	1	1	3	103	22
334.2041	2.8023	1	2	1	1	16	2	1	3	104	23
336.8296	2.8023	1	2	2	2	1	1	1	3	105	24
339.4546	2.8023	1	2	1	1	5	1	1	3	106	25
342.0801	2.8023	1	2	1	1	5	1	1	3	107	26
344.7056	2.8023	1	2	2	2	13	2	1	3	108	27
347.3306	2.8023	1	2	2	2	2	1	1	3	109	28
349.9561	2.8023	1	2	2	2	1	1	1	3	110	29
352.5815	2.8023	1	2	1	1	4	1	1	3	111	30
355.2065	2.8023	1	2	1	1	6	1	1	3	112	31
357.832	2.8023	1	2	2	2	15	2	1	3	113	32
360.457	2.8023	1	2	1	1	5	1	1	3	114	33
362.2905	2.8023	2	2	2	2	0	1	1	3	115	34
364.916	2.8023	2	2	2	2	0	1	1	3	116	35
367.5415	2.8023	2	2	1	1	0	1	1	3	117	36
370.1665	2.8023	2	2	1	1	0	1	1	3	118	37
372.792	2.8023	2	2	1	1	0	1	1	3	119	38
375.4175	2.8023	2	2	2	2	0	1	1	3	120	39
378.0425	2.8023	2	2	2	2	0	1	1	3	121	40
380.668	2.8023	2	2	2	2	0	2	1	3	122	41
383.2935	2.8023	2	2	1	1	0	1	1	3	123	42
385.9185	2.8023	2	2	2	2	0	1	1	3	124	43
397.6118	2.8023	1	1	1	2	10	1	1	4	125	1
400.2373	2.8023	1	1	1	2	10	1	1	4	126	2
402.8623	2.8023	1	1	2	1	7	1	1	4	127	3
405.4878	2.8023	1	1	1	2	10	1	1	4	128	4
408.1128	2.8023	1	1	2	1	19	2	1	4	129	5
410.7383	2.8023	1	1	1	2	12	1	1	4	130	6
413.3638	2.8023	1	1	2	1	7	1	1	4	131	7
415.9888	2.8023	1	1	1	2	10	1	1	4	132	8
418.6143	2.8023	1	1	1	2	11	1	1	4	133	9
421.2397	2.8023	1	1	2	1	7	1	1	4	134	10
423.0732	2.8023	2	1	1	2	0	1	1	4	135	11
425.6982	2.8023	2	1	1	2	0	1	1	4	136	12
428.3237	2.8023	2	1	1	2	0	2	1	4	137	13
430.9492	2.8023	2	1	1	2	0	1	1	4	138	14
433.5742	2.8023	2	1	2	1	0	1	1	4	139	15
436.1997	2.8023	2	1	1	2	0	1	1	4	140	16
438.8252	2.8023	2	1	1	2	0	1	1	4	141	17
441.4502	2.8023	2	1	2	1	0	1	1	4	142	18
444.0757	2.8023	2	1	2	1	0	2	1	4	143	19
446.7007	2.8023	2	1	1	2	0	1	1	4	144	20
449.3262	2.8023	2	1	1	2	0	1	1	4	145	21
452.7432	2.8023	1	1	2	1	8	1	1	4	146	22
455.3687	2.8023	1	1	2	1	9	1	1	4	147	23
457.9941	2.8023	1	1	2	1	7	1	1	4	148	24
460.6191	2.8023	1	1	1	2	10	1	1	4	149	25
463.2446	2.8023	1	1	2	1	9	1	1	4	150	26
465.8701	2.8023	1	1	2	1	8	1	1	4	151	27
468.4951	2.8023	1	1	1	2	12	1	1	4	152	28
471.1206	2.8023	1	1	1	2	12	1	1	4	153	29
473.7461	2.8023	1	1	1	2	10	1	1	4	154	30
475.5796	2.8023	2	1	1	2	0	1	1	4	155	31
478.2046	2.8023	2	1	1	2	0	1	1	4	156	32
480.8301	2.8023	2	1	2	1	0	1	1	4	157	33
483.4556	2.8023	2	1	2	1	0	1	1	4	158	34
486.0806	2.8023	2	1	2	1	0	2	1	4	159	35
488.7061	2.8023	2	1	1	2	0	1	1	4	160	36
491.3311	2.8023	2	1	1	2	0	1	1	4	161	37
493.9565	2.8023	2	1	2	1	0	1	1	4	162	38
496.582	2.8023	2	1	1	2	0	1	1	4	163	39
499.207	2.8023	2	1	1	2	0	1	1	4	164	40
513.2671	2.8023	2	1	1	2	0	1	2	1	1	1
515.1177	2.8023	2	1	1	2	0	1	2	1	2	2
517.7427	2.8023	2	1	1	2	0	1	2	1	3	3
520.3682	2.8023	2	1	2	1	0	1	2	1	4	4
522.9937	2.8023	2	1	2	1	0	1	2	1	5	5
525.6187	2.8023	2	1	1	2	0	1	2	1	6	6
528.2441	2.8023	2	1	1	2	0	1	2	1	7	7
530.8691	2.8023	2	1	2	1	0	1	2	1	8	8
533.4946	2.8023	2	1	1	2	0	1	2	1	9	9
536.9116	2.8023	1	1	1	2	12	1	2	1	10	10
539.5371	2.8023	1	1	1	2	24	2	2	1	11	11
542.1626	2.8023	1	1	1	2	12	1	2	1	12	12
544.7876	2.8023	1	1	1	2	10	1	2	1	13	13
547.4131	2.8023	1	1	2	1	7	1	2	1	14	14
550.0386	2.8023	1	1	1	2	10	1	2	1	15	15
552.6636	2.8023	1	1	1	2	11	1	2	1	16	16
555.2891	2.8023	1	1	1	2	10	1	2	1	17	17
557.9146	2.8023	1	1	2	1	7	1	2	1	18	18
560.5396	2.8023	1	1	2	1	9	1	2	1	19	19
562.373	2.8023	2	1	2	1	0	1	2	1	20	20
564.9985	2.8023	2	1	1	2	0	1	2	1	21	21
567.624	2.8023	2	1	1	2	0	1	2	1	22	22
570.249	2.8023	2	1	2	1	0	1	2	1	23	23
572.8745	2.8023	2	1	1	2	0	2	2	1	24	24
575.5	2.8023	2	1	2	1	0	1	2	1	25	25
578.125	2.8023	2	1	1	2	0	1	2	1	26	26
580.7505	2.8023	2	1	1	2	0	1	2	1	27	27
583.3755	2.8023	2	1	2	1	0	1	2	1	28	28
586.001	2.8023	2	1	2	1	0	2	2	1	29	29
588.6265	2.8023	2	1	2	1	0	1	2	1	30	30
592.0435	2.8023	1	1	2	1	7	1	2	1	31	31
594.6689	2.8023	1	1	2	1	9	1	2	1	32	32
597.2939	2.8023	1	1	1	2	10	1	2	1	33	33
599.9194	2.8023	1	1	1	2	12	1	2	1	34	34
602.5449	2.8023	1	1	1	2	10	1	2	1	35	35
605.1699	2.8023	1	1	2	1	9	1	2	1	36	36
