onset	duration	modality	hand_ori	finger	touch_side	mov_num	target	run_num	block_num	trial_num_per_run	trial_num_per_block
76.6182	2.8023	1	1	1	2	11	1	1	1	1	1
79.2437	2.8023	1	1	1	2	11	1	1	1	2	2
81.8687	2.8023	1	1	1	2	12	1	1	1	3	3
84.4941	2.8023	1	1	1	2	24	2	1	1	4	4
87.1196	2.8023	1	1	2	1	8	1	1	1	5	5
89.7446	2.8023	1	1	2	1	8	1	1	1	6	6
92.3701	2.8023	1	1	2	1	9	1	1	1	7	7
94.9951	2.8023	1	1	1	2	11	1	1	1	8	8
97.6206	2.8023	1	1	1	2	11	1	1	1	9	9
100.2461	2.8023	1	1	1	2	10	1	1	1	10	10
102.8711	2.8023	1	1	2	1	19	2	1	1	11	11
104.7046	2.8023	2	1	1	2	0	1	1	1	12	12
107.3301	2.8023	2	1	1	2	0	1	1	1	13	13
109.9556	2.8023	2	1	2	1	0	1	1	1	14	14
112.5806	2.8023	2	1	1	2	0	1	1	1	15	15
115.2065	2.8023	2	1	1	2	0	1	1	1	16	16
117.8315	2.8023	2	1	1	2	0	1	1	1	17	17
120.4565	2.8023	2	1	2	1	0	1	1	1	18	18
123.082	2.8023	2	1	1	2	0	1	1	1	19	19
125.707	2.8023	2	1	2	1	0	1	1	1	20	20
129.1245	2.8023	1	1	1	2	10	1	1	1	21	21
131.7495	2.8023	1	1	2	1	9	1	1	1	22	22
134.3755	2.8023	1	1	1	2	10	1	1	1	23	23
137.0005	2.8023	1	1	2	1	8	1	1	1	24	24
139.6255	2.8023	1	1	1	2	10	1	1	1	25	25
142.251	2.8023	1	1	2	1	7	1	1	1	26	26
144.8765	2.8023	1	1	1	2	10	1	1	1	27	27
147.5015	2.8023	1	1	1	2	12	1	1	1	28	28
150.127	2.8023	1	1	1	2	11	1	1	1	29	29
151.9604	2.8023	2	1	2	1	0	1	1	1	30	30
154.5859	2.8023	2	1	2	1	0	1	1	1	31	31
157.2109	2.8023	2	1	2	1	0	2	1	1	32	32
159.8364	2.8023	2	1	2	1	0	1	1	1	33	33
162.4614	2.8023	2	1	1	2	0	1	1	1	34	34
165.0869	2.8023	2	1	2	1	0	1	1	1	35	35
167.7124	2.8023	2	1	2	1	0	1	1	1	36	36
170.3374	2.8023	2	1	2	1	0	2	1	1	37	37
172.9629	2.8023	2	1	1	2	0	1	1	1	38	38
175.5884	2.8023	2	1	1	2	0	1	1	1	39	39
178.2134	2.8023	2	1	1	2	0	1	1	1	40	40
193.9653	2.8023	1	2	1	1	5	1	1	2	41	1
196.8408	2.8023	1	2	2	2	3	1	1	2	42	2
199.4663	2.8023	1	2	1	1	4	1	1	2	43	3
202.0913	2.8023	1	2	1	1	4	1	1	2	44	4
204.7168	2.8023	1	2	2	2	15	2	1	2	45	5
207.3423	2.8023	1	2	2	2	2	1	1	2	46	6
209.9678	2.8023	1	2	1	1	6	1	1	2	47	7
212.5928	2.8023	1	2	1	1	6	1	1	2	48	8
215.2183	2.8023	1	2	1	1	6	1	1	2	49	9
217.8433	2.8023	1	2	2	2	3	1	1	2	50	10
219.6768	2.8023	2	2	2	2	0	1	1	2	51	11
222.3022	2.8023	2	2	1	1	0	1	1	2	52	12
224.9277	2.8023	2	2	2	2	0	1	1	2	53	13
227.5527	2.8023	2	2	2	2	0	1	1	2	54	14
230.1782	2.8023	2	2	1	1	0	1	1	2	55	15
232.8037	2.8023	2	2	2	2	0	1	1	2	56	16
235.4287	2.8023	2	2	2	2	0	1	1	2	57	17
238.0542	2.8023	2	2	2	2	0	2	1	2	58	18
240.6797	2.8023	2	2	1	1	0	1	1	2	59	19
243.3047	2.8023	2	2	2	2	0	1	1	2	60	20
246.7217	2.8023	1	2	2	2	1	1	1	2	61	21
249.3472	2.8023	1	2	2	2	1	1	1	2	62	22
251.9727	2.8023	1	2	2	2	1	1	1	2	63	23
254.5977	2.8023	1	2	1	1	6	1	1	2	64	24
257.2231	2.8023	1	2	1	1	5	1	1	2	65	25
259.8486	2.8023	1	2	1	1	5	1	1	2	66	26
262.4741	2.8023	1	2	2	2	1	1	1	2	67	27
265.0991	2.8023	1	2	2	2	3	1	1	2	68	28
267.7246	2.8023	1	2	2	2	1	1	1	2	69	29
269.5581	2.8023	2	2	2	2	0	1	1	2	70	30
272.1831	2.8023	2	2	1	1	0	2	1	2	71	31
274.8086	2.8023	2	2	1	1	0	1	1	2	72	32
277.4341	2.8023	2	2	1	1	0	1	1	2	73	33
280.0591	2.8023	2	2	1	1	0	1	1	2	74	34
282.6846	2.8023	2	2	2	2	0	1	1	2	75	35
285.3096	2.8023	2	2	2	2	0	1	1	2	76	36
287.9351	2.8023	2	2	1	1	0	2	1	2	77	37
290.5605	2.8023	2	2	1	1	0	1	1	2	78	38
293.1855	2.8023	2	2	2	2	0	1	1	2	79	39
295.811	2.8023	2	2	2	2	0	1	1	2	80	40
307.4292	2.8023	1	1	2	1	9	1	1	3	81	1
310.0547	2.8023	1	1	2	1	9	1	1	3	82	2
312.6797	2.8023	1	1	2	1	7	1	1	3	83	3
315.3052	2.8023	1	1	1	2	11	1	1	3	84	4
317.9307	2.8023	1	1	2	1	19	2	1	3	85	5
320.5557	2.8023	1	1	2	1	9	1	1	3	86	6
323.1812	2.8023	1	1	1	2	12	1	1	3	87	7
325.8062	2.8023	1	1	1	2	12	1	1	3	88	8
328.4316	2.8023	1	1	1	2	12	1	1	3	89	9
331.0571	2.8023	1	1	2	1	7	1	1	3	90	10
332.8906	2.8023	2	1	2	1	0	1	1	3	91	11
335.5161	2.8023	2	1	1	2	0	2	1	3	92	12
338.1411	2.8023	2	1	2	1	0	1	1	3	93	13
340.7666	2.8023	2	1	2	1	0	1	1	3	94	14
343.3916	2.8023	2	1	1	2	0	1	1	3	95	15
346.0171	2.8023	2	1	1	2	0	2	1	3	96	16
348.6426	2.8023	2	1	2	1	0	1	1	3	97	17
