onset	duration	modality	hand_ori	finger	touch_side	mov_num	target	run_num	block_num	trial_num_per_run	trial_num_per_block
58.6133	2.8023	1	1	1	2	10	1	1	1	1	1
61.2388	2.8023	1	1	1	2	11	1	1	1	2	2
63.8633	2.8023	1	1	2	1	8	1	1	1	3	3
66.4888	2.8023	1	1	2	1	7	1	1	1	4	4
69.1138	2.8023	1	1	1	2	22	2	1	1	5	5
71.7393	2.8023	1	1	1	2	10	1	1	1	6	6
74.3647	2.8023	1	1	1	2	12	1	1	1	7	7
76.9897	2.8023	1	1	1	2	10	1	1	1	8	8
79.6152	2.8023	1	1	1	2	24	2	1	1	9	9
82.2407	2.8023	1	1	2	1	7	1	1	1	10	10
84.8657	2.8023	1	1	2	1	9	1	1	1	11	11
86.7412	2.8023	2	1	1	2	0	1	1	1	12	12
89.3662	2.8023	2	1	2	1	0	2	1	1	13	13
91.9917	2.8023	2	1	1	2	0	1	1	1	14	14
94.6172	2.8023	2	1	1	2	0	1	1	1	15	15
97.2422	2.8023	2	1	2	1	0	1	1	1	16	16
99.8677	2.8023	2	1	2	1	0	1	1	1	17	17
102.4932	2.8023	2	1	2	1	0	1	1	1	18	18
105.1182	2.8023	2	1	2	1	0	2	1	1	19	19
107.7437	2.8023	2	1	1	2	0	1	1	1	20	20
110.3691	2.8023	2	1	1	2	0	1	1	1	21	21
112.9941	2.8023	2	1	2	1	0	1	1	1	22	22
116.4111	2.8023	1	1	2	1	8	1	1	1	23	23
119.0366	2.8023	1	1	2	1	7	1	1	1	24	24
121.6621	2.8023	1	1	1	2	12	1	1	1	25	25
124.2871	2.8023	1	1	1	2	12	1	1	1	26	26
126.9126	2.8023	1	1	2	1	20	2	1	1	27	27
130.3047	2.8023	1	1	1	2	11	1	1	1	28	28
132.9302	2.8023	1	1	2	1	8	1	1	1	29	29
135.5557	2.8023	1	1	1	2	11	1	1	1	30	30
138.1807	2.8023	1	1	1	2	10	1	1	1	31	31
140.8062	2.8023	1	1	2	1	9	1	1	1	32	32
142.6396	2.8023	2	1	1	2	0	1	1	1	33	33
145.2646	2.8023	2	1	2	1	0	1	1	1	34	34
147.8901	2.8023	2	1	1	2	0	1	1	1	35	35
