onset	duration	modality	hand_ori	finger	touch_side	mov_num	target	run_num	block_num	trial_num_per_run	trial_num_per_block
58.3809	2.8023	1	2	1	1	5	1	1	1	1	1
61.0073	2.8023	1	2	1	1	5	1	1	1	2	2
63.6309	2.8023	1	2	2	2	1	1	1	1	3	3
66.2563	2.8023	1	2	2	2	2	1	1	1	4	4
68.8813	2.8023	1	2	1	1	17	2	1	1	5	5
71.5068	2.8023	1	2	1	1	4	1	1	1	6	6
74.1318	2.8023	1	2	1	1	4	1	1	1	7	7
76.7573	2.8023	1	2	2	2	1	1	1	1	8	8
79.3828	2.8023	1	2	2	2	2	1	1	1	9	9
82.0078	2.8023	1	2	1	1	6	1	1	1	10	10
83.8667	2.8023	2	2	2	2	0	1	1	1	11	11
86.4917	2.8023	2	2	1	1	0	2	1	1	12	12
89.1172	2.8023	2	2	2	2	0	1	1	1	13	13
91.7422	2.8023	2	2	1	1	0	1	1	1	14	14
94.3677	2.8023	2	2	1	1	0	1	1	1	15	15
96.9932	2.8023	2	2	2	2	0	1	1	1	16	16
99.6182	2.8023	2	2	1	1	0	1	1	1	17	17
102.2437	2.8023	2	2	2	2	0	1	1	1	18	18
104.8691	2.8023	2	2	2	2	0	1	1	1	19	19
107.4941	2.8023	2	2	1	1	0	1	1	1	20	20
110.1196	2.8023	2	2	1	1	0	2	1	1	21	21
113.5366	2.8023	1	2	2	2	1	1	1	1	22	22
116.1621	2.8023	1	2	2	2	1	1	1	1	23	23
118.7876	2.8023	1	2	2	2	1	1	1	1	24	24
121.4126	2.8023	1	2	1	1	6	1	1	1	25	25
124.0381	2.8023	1	2	1	1	18	2	1	1	26	26
127.3384	2.8023	1	2	1	1	4	1	1	1	27	27
129.9639	2.8023	1	2	2	2	3	1	1	1	28	28
132.5889	2.8023	1	2	2	2	1	1	1	1	29	29
135.2144	2.8023	1	2	2	2	2	1	1	1	30	30
137.8398	2.8023	1	2	1	1	4	1	1	1	31	31
139.6733	2.8023	2	2	1	1	0	1	1	1	32	32
142.2983	2.8023	2	2	1	1	0	1	1	1	33	33
144.9238	2.8023	2	2	2	2	0	1	1	1	34	34
147.5493	2.8023	2	2	2	2	0	2	1	1	35	35
150.1743	2.8023	2	2	2	2	0	1	1	1	36	36
152.7998	2.8023	2	2	2	2	0	1	1	1	37	37
155.4253	2.8023	2	2	1	1	0	1	1	1	38	38
158.0503	2.8023	2	2	2	2	0	1	1	1	39	39
160.6758	2.8023	2	2	2	2	0	1	1	1	40	40
163.3013	2.8023	2	2	2	2	0	1	1	1	41	41
173.2773	2.8023	1	1	2	1	9	1	1	2	42	1
175.9028	2.8023	1	1	1	2	12	1	1	2	43	2
178.5278	2.8023	1	1	2	1	7	1	1	2	44	3
181.1533	2.8023	1	1	2	1	8	1	1	2	45	4
183.7788	2.8023	1	1	1	2	10	1	1	2	46	5
186.4038	2.8023	1	1	1	2	11	1	1	2	47	6
189.0293	2.8023	1	1	2	1	9	1	1	2	48	7
191.6548	2.8023	1	1	2	1	9	1	1	2	49	8
194.2798	2.8023	1	1	2	1	21	2	1	2	50	9
196.9053	2.8023	1	1	2	1	8	1	1	2	51	10
198.7388	2.8023	2	1	2	1	0	1	1	2	52	11
201.3638	2.8023	2	1	1	2	0	1	1	2	53	12
203.9893	2.8023	2	1	1	2	0	1	1	2	54	13
206.6147	2.8023	2	1	2	1	0	1	1	2	55	14
209.2397	2.8023	2	1	2	1	0	1	1	2	56	15
211.8652	2.8023	2	1	1	2	0	2	1	2	57	16
214.4907	2.8023	2	1	2	1	0	1	1	2	58	17
217.1157	2.8023	2	1	1	2	0	1	1	2	59	18
219.7412	2.8023	2	1	2	1	0	1	1	2	60	19
222.3667	2.8023	2	1	2	1	0	1	1	2	61	20
225.7837	2.8023	1	1	1	2	10	1	1	2	62	21
228.4092	2.8023	1	1	1	2	10	1	1	2	63	22
231.0342	2.8023	1	1	2	1	20	2	1	2	64	23
233.6597	2.8023	1	1	1	2	12	1	1	2	65	24
236.2852	2.8023	1	1	2	1	8	1	1	2	66	25
238.9106	2.8023	1	1	2	1	9	1	1	2	67	26
241.5356	2.8023	1	1	2	1	9	1	1	2	68	27
244.1611	2.8023	1	1	1	2	12	1	1	2	69	28
246.7861	2.8023	1	1	2	1	8	1	1	2	70	29
249.4116	2.8023	1	1	2	1	7	1	1	2	71	30
251.2451	2.8023	2	1	2	1	0	1	1	2	72	31
253.8701	2.8023	2	1	1	2	0	1	1	2	73	32
256.4956	2.8023	2	1	1	2	0	1	1	2	74	33
259.1211	2.8023	2	1	1	2	0	1	1	2	75	34
261.7461	2.8023	2	1	2	1	0	1	1	2	76	35
264.3716	2.8023	2	1	2	1	0	1	1	2	77	36
266.9971	2.8023	2	1	2	1	0	1	1	2	78	37
269.6221	2.8023	2	1	1	2	0	1	1	2	79	38
272.2476	2.8023	2	1	1	2	0	1	1	2	80	39
281.7656	2.8023	1	2	1	1	5	1	1	3	81	1
284.3906	2.8023	1	2	2	2	2	1	1	3	82	2
287.0161	2.8023	1	2	1	1	4	1	1	3	83	3
289.6416	2.8023	1	2	1	1	4	1	1	3	84	4
292.2666	2.8023	1	2	2	2	2	1	1	3	85	5
294.8921	2.8023	1	2	2	2	3	1	1	3	86	6
297.5176	2.8023	1	2	2	2	13	2	1	3	87	7
300.1426	2.8023	1	2	1	1	5	1	1	3	88	8
302.7681	2.8023	1	2	1	1	6	1	1	3	89	9
305.3936	2.8023	1	2	2	2	3	1	1	3	90	10
307.2266	2.8023	2	2	2	2	0	1	1	3	91	11
309.8521	2.8023	2	2	1	1	0	1	1	3	92	12
312.4775	2.8023	2	2	1	1	0	1	1	3	93	13
315.1025	2.8023	2	2	1	1	0	2	1	3	94	14
317.728	2.8023	2	2	2	2	0	1	1	3	95	15
320.3535	2.8023	2	2	2	2	0	1	1	3	96	16
